category,title,description,resource,region,statusWord,message
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,ap-northeast-2,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,eu-south-1,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,ap-southeast-1,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,ap-southeast-2,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,ap-south-1,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,sa-east-1,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,ap-east-1,OK,Region is not enabled
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,me-south-1,OK,Region is not enabled
App Mesh,App Mesh Restrict External Traffic,Ensure that Amazon App Mesh virtual nodes have egress only access to other defined resources available within the service mesh.,N/A,af-south-1,UNKNOWN,Unable to query for App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,us-east-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,us-east-2,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,us-west-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,us-west-2,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,ca-central-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,eu-central-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,eu-west-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,eu-west-2,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,eu-west-3,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,eu-north-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,ap-northeast-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,ap-northeast-2,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,eu-south-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,ap-southeast-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,ap-southeast-2,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,ap-south-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,sa-east-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,ap-east-1,OK,Region is not enabled
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,me-south-1,OK,Region is not enabled
App Mesh,App Mesh TLS Required,Ensure that AWS App Mesh virtual gateway listeners only accepts TLS enabled connections.,N/A,af-south-1,UNKNOWN,Unable to list App Mesh meshes: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,us-east-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,us-east-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,us-west-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,us-west-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ca-central-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,eu-central-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,eu-west-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,eu-west-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,eu-west-3,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,eu-north-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,eu-south-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ap-northeast-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ap-northeast-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ap-southeast-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ap-southeast-2,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ap-northeast-3,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ap-south-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,sa-east-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,ap-east-1,OK,Region is not enabled
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,me-south-1,OK,Region is not enabled
AutoScaling,ASG Multiple AZ,Ensures that ASGs are created to be cross-AZ for high availability.,N/A,af-south-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
